ID_pais;País;Fecha;Activos;Inc Recuperados;Recuperados;Inc. Fallecidos;Fallecidos;Inc. Confirmados;Confirmados;Confirmados 100 mil hab.
96;Líbano ;14/03/2020;89;0;1;0;3;16;93;1,36
96;Líbano ;13/03/2020;73;0;1;0;3;16;77;1,12
96;Líbano ;12/03/2020;57;0;1;0;3;0;61;0,89
96;Líbano ;11/03/2020;57;0;1;2;3;20;61;0,89
96;Líbano ;10/03/2020;39;0;1;1;1;9;41;0,60
96;Líbano ;09/03/2020;31;0;1;;;0;32;0,47
96;Líbano ;08/03/2020;31;0;1;;;10;32;0,47
96;Líbano ;07/03/2020;21;0;1;;;0;22;0,32
96;Líbano ;06/03/2020;21;0;1;;;6;22;0,32
96;Líbano ;05/03/2020;15;0;1;;;3;16;0,23
96;Líbano ;04/03/2020;12;1;1;;;0;13;0,19
96;Líbano ;03/03/2020;13;;;;;0;13;0,19
96;Líbano ;02/03/2020;13;;;;;3;13;0,19
96;Líbano ;01/03/2020;10;;;;;6;10;0,15
96;Líbano ;29/02/2020;4;;;;;2;4;0,06
96;Líbano ;28/02/2020;2;;;;;0;2;0,03
96;Líbano ;27/02/2020;2;;;;;0;2;0,03
96;Líbano ;26/02/2020;2;;;;;1;2;0,03
96;Líbano ;25/02/2020;1;;;;;0;1;0,01
96;Líbano ;24/02/2020;1;;;;;0;1;0,01
96;Líbano ;23/02/2020;1;;;;;0;1;0,01
96;Líbano ;22/02/2020;1;;;;;0;1;0,01
96;Líbano ;21/02/2020;1;;;;;1;1;0,01
97;Santa Lucía ;01/04/2020;12;0;1;;;0;13;7,15
97;Santa Lucía ;31/03/2020;12;0;1;;;4;13;7,15
97;Santa Lucía ;30/03/2020;8;0;1;;;0;9;4,95
97;Santa Lucía ;29/03/2020;8;0;1;;;6;9;4,95
97;Santa Lucía ;28/03/2020;2;0;1;0;0;0;3;1,65
97;Santa Lucía ;27/03/2020;2;1;1;0;0;0;3;1,65
97;Santa Lucía ;26/03/2020;3;0;0;0;0;0;3;1,65
97;Santa Lucía ;25/03/2020;3;0;0;0;0;0;3;1,65
97;Santa Lucía ;24/03/2020;3;0;0;0;0;0;3;1,65
97;Santa Lucía ;23/03/2020;3;;0;;0;1;3;1,65
97;Santa Lucía ;22/03/2020;2;;;;;0;2;1,10
97;Santa Lucía ;21/03/2020;2;;;;;0;2;1,10
97;Santa Lucía ;20/03/2020;2;;;;;0;2;1,10
97;Santa Lucía ;19/03/2020;2;;;;;0;2;1,10
97;Santa Lucía ;18/03/2020;2;;;;;0;2;1,10
97;Santa Lucía ;17/03/2020;2;;;;;0;2;1,10
97;Santa Lucía ;16/03/2020;2;;;;;0;2;1,10
97;Santa Lucía ;15/03/2020;2;;;;;1;2;1,10
97;Santa Lucía ;14/03/2020;1;;;;;1;1;0,55
98;Liechtenstein ;01/04/2020;68;;;;;0;68;177,18
98;Liechtenstein ;31/03/2020;68;;;;;6;68;177,18
98;Liechtenstein ;30/03/2020;62;;;;;6;62;161,55
98;Liechtenstein ;29/03/2020;56;;;;;0;56;145,92
98;Liechtenstein ;28/03/2020;56;0;0;0;0;0;56;145,92
98;Liechtenstein ;27/03/2020;56;0;0;0;0;0;56;145,92
98;Liechtenstein ;26/03/2020;56;0;0;0;0;5;56;145,92
98;Liechtenstein ;25/03/2020;51;0;0;0;0;0;51;132,89
98;Liechtenstein ;24/03/2020;51;0;0;0;0;0;51;132,89
98;Liechtenstein ;23/03/2020;51;;0;;0;14;51;132,89
98;Liechtenstein ;22/03/2020;37;;;;;0;37;96,41
98;Liechtenstein ;21/03/2020;37;;;;;9;37;96,41
98;Liechtenstein ;20/03/2020;28;;;;;0;28;72,96
98;Liechtenstein ;19/03/2020;28;;;;;0;28;72,96
98;Liechtenstein ;18/03/2020;28;;;;;21;28;72,96
98;Liechtenstein ;17/03/2020;7;;;;;3;7;18,24
98;Liechtenstein ;16/03/2020;4;;;;;0;4;10,42
98;Liechtenstein ;15/03/2020;4;;;;;0;4;10,42
98;Liechtenstein ;14/03/2020;4;;;;;3;4;10,42
98;Liechtenstein ;13/03/2020;1;;;;;0;1;2,61
98;Liechtenstein ;12/03/2020;1;;;;;0;1;2,61
98;Liechtenstein ;11/03/2020;1;;;;;0;1;2,61
98;Liechtenstein ;10/03/2020;1;;;;;0;1;2,61
98;Liechtenstein ;09/03/2020;1;;;;;0;1;2,61
98;Liechtenstein ;08/03/2020;1;;;;;0;1;2,61
98;Liechtenstein ;07/03/2020;1;;;;;0;1;2,61
98;Liechtenstein ;06/03/2020;1;;;;;0;1;2,61
98;Liechtenstein ;05/03/2020;1;;;;;0;1;2,61
98;Liechtenstein ;04/03/2020;1;;;;;1;1;2,61
99;Sri Lanka ;01/04/2020;122;4;21;1;3;3;146;0,67
99;Sri Lanka ;31/03/2020;124;2;17;0;2;21;143;0,66
99;Sri Lanka ;30/03/2020;105;4;15;1;2;5;122;0,56
99;Sri Lanka ;29/03/2020;105;2;11;0;1;4;117;0,54
99;Sri Lanka ;28/03/2020;103;2;9;1;1;7;113;0,52
99;Sri Lanka ;27/03/2020;99;0;7;0;0;0;106;0,49
99;Sri Lanka ;26/03/2020;99;4;7;0;0;4;106;0,49
99;Sri Lanka ;25/03/2020;99;1;3;0;0;0;102;0,47
99;Sri Lanka ;24/03/2020;100;-1;2;0;0;5;102;0,47
99;Sri Lanka ;23/03/2020;94;0;3;;0;15;97;0,45
99;Sri Lanka ;22/03/2020;79;2;3;;;5;82;0,38
99;Sri Lanka ;21/03/2020;76;-2;1;;;4;77;0,36
99;Sri Lanka ;20/03/2020;70;0;3;;;13;73;0,34
99;Sri Lanka ;19/03/2020;57;2;3;;;9;60;0,28
99;Sri Lanka ;18/03/2020;50;0;1;;;7;51;0,24
99;Sri Lanka ;17/03/2020;43;0;1;;;16;44;0,20
99;Sri Lanka ;16/03/2020;27;0;1;;;10;28;0,13
99;Sri Lanka ;15/03/2020;17;0;1;;;8;18;0,08
99;Sri Lanka ;14/03/2020;9;0;1;;;4;10;0,05
99;Sri Lanka ;13/03/2020;5;0;1;;;4;6;0,03
99;Sri Lanka ;12/03/2020;1;0;1;;;0;2;0,01
99;Sri Lanka ;11/03/2020;1;0;1;;;1;2;0,01
99;Sri Lanka ;10/03/2020;0;0;1;;;0;1;0
99;Sri Lanka ;09/03/2020;0;0;1;;;0;1;0
99;Sri Lanka ;08/03/2020;0;0;1;;;0;1;0
99;Sri Lanka ;07/03/2020;0;0;1;;;0;1;0
99;Sri Lanka ;06/03/2020;0;0;1;;;0;1;0
99;Sri Lanka ;05/03/2020;0;0;1;;;0;1;0
99;Sri Lanka ;04/03/2020;0;0;1;;;0;1;0
99;Sri Lanka ;03/03/2020;0;0;1;;;0;1;0
99;Sri Lanka ;02/03/2020;0;0;1;;;0;1;0
99;Sri Lanka ;01/03/2020;0;0;1;;;0;1;0
99;Sri Lanka ;29/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;28/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;27/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;26/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;25/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;24/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;23/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;22/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;21/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;20/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;19/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;18/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;17/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;16/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;15/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;14/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;13/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;12/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;11/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;10/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;09/02/2020;0;0;1;;;0;1;0
99;Sri Lanka ;08/02/2020;0;1;1;;;0;1;0
99;Sri Lanka ;07/02/2020;1;;;;;0;1;0
99;Sri Lanka ;06/02/2020;1;;;;;0;1;0
99;Sri Lanka ;05/02/2020;1;;;;;0;1;0
99;Sri Lanka ;04/02/2020;1;;;;;0;1;0
99;Sri Lanka ;03/02/2020;1;;;;;0;1;0
99;Sri Lanka ;02/02/2020;1;;;;;0;1;0
99;Sri Lanka ;01/02/2020;1;;;;;0;1;0
99;Sri Lanka ;31/01/2020;1;;;;;0;1;0
99;Sri Lanka ;30/01/2020;1;;;;;0;1;0
99;Sri Lanka ;29/01/2020;1;;;;;0;1;0
99;Sri Lanka ;28/01/2020;1;;;;;0;1;0
99;Sri Lanka ;27/01/2020;1;;;;;1;1;0
100;Liberia ;01/04/2020;6;;;;;3;6;0,12
100;Liberia ;31/03/2020;3;;;;;0;3;0,06
100;Liberia ;30/03/2020;3;;;;;0;3;0,06
100;Liberia ;29/03/2020;3;;;;;0;3;0,06
100;Liberia ;28/03/2020;3;0;0;0;0;0;3;0,06
100;Liberia ;27/03/2020;3;0;0;0;0;0;3;0,06
100;Liberia ;26/03/2020;3;0;0;0;0;0;3;0,06
100;Liberia ;25/03/2020;3;0;0;0;0;0;3;0,06
100;Liberia ;24/03/2020;3;0;0;0;0;0;3;0,06
100;Liberia ;23/03/2020;3;;0;;0;0;3;0,06
100;Liberia ;22/03/2020;3;;;;;0;3;0,06
100;Liberia ;21/03/2020;3;;;;;1;3;0,06
100;Liberia ;20/03/2020;2;;;;;0;2;0,04
100;Liberia ;19/03/2020;2;;;;;0;2;0,04
100;Liberia ;18/03/2020;2;;;;;1;2;0,04
100;Liberia ;17/03/2020;1;;;;;0;1;0,02
100;Liberia ;16/03/2020;1;;;;;1;1;0,02
101;Lituania ;01/04/2020;566;0;7;0;8;44;581;20,79
101;Lituania ;31/03/2020;522;0;7;1;8;46;537;19,22
101;Lituania ;30/03/2020;477;6;7;0;7;31;491;17,57
101;Lituania ;29/03/2020;452;0;1;0;7;66;460;16,46
101;Lituania ;28/03/2020;386;0;1;2;7;36;394;14,10
101;Lituania ;27/03/2020;352;0;1;1;5;59;358;12,81
101;Lituania ;26/03/2020;294;0;1;0;4;25;299;10,70
101;Lituania ;25/03/2020;269;0;1;2;4;65;274;9,81
101;Lituania ;24/03/2020;206;0;1;1;2;30;209;7,48
101;Lituania ;23/03/2020;177;0;1;0;1;36;179;6,41
101;Lituania ;22/03/2020;141;0;1;0;1;60;143;5,12
101;Lituania ;21/03/2020;81;0;1;1;1;34;83;2,97
101;Lituania ;20/03/2020;48;0;1;;;13;49;1,75
101;Lituania ;19/03/2020;35;0;1;;;9;36;1,29
101;Lituania ;18/03/2020;26;0;1;;;2;27;0,97
101;Lituania ;17/03/2020;24;0;1;;;8;25;0,89
101;Lituania ;16/03/2020;16;0;1;;;5;17;0,61
101;Lituania ;15/03/2020;11;1;1;;;4;12;0,43
101;Lituania ;14/03/2020;8;;;;;2;8;0,29
101;Lituania ;13/03/2020;6;;;;;3;6;0,21
101;Lituania ;12/03/2020;3;;;;;0;3;0,11
101;Lituania ;11/03/2020;3;;;;;2;3;0,11
101;Lituania ;10/03/2020;1;;;;;0;1;0,04
101;Lituania ;09/03/2020;1;;;;;0;1;0,04
101;Lituania ;08/03/2020;1;;;;;0;1;0,04
101;Lituania ;07/03/2020;1;;;;;0;1;0,04
101;Lituania ;06/03/2020;1;;;;;0;1;0,04
101;Lituania ;05/03/2020;1;;;;;0;1;0,04
101;Lituania ;04/03/2020;1;;;;;0;1;0,04
101;Lituania ;03/03/2020;1;;;;;0;1;0,04
101;Lituania ;02/03/2020;1;;;;;0;1;0,04
101;Lituania ;01/03/2020;1;;;;;0;1;0,04
101;Lituania ;29/02/2020;1;;;;;0;1;0,04
101;Lituania ;28/02/2020;1;;;;;1;1;0,04
102;Luxemburgo ;01/04/2020;2.210;0;80;6;29;141;2.319;377,75
102;Luxemburgo ;31/03/2020;2.075;40;80;1;23;190;2.178;354,78
102;Luxemburgo ;30/03/2020;1.926;0;40;1;22;38;1.988;323,83
102;Luxemburgo ;29/03/2020;1.889;0;40;3;21;119;1.950;317,64
102;Luxemburgo ;28/03/2020;1.773;0;40;3;18;226;1.831;298,26
102;Luxemburgo ;27/03/2020;1.550;34;40;6;15;152;1.605;261,45
102;Luxemburgo ;26/03/2020;1.438;0;6;1;9;120;1.453;236,69
102;Luxemburgo ;25/03/2020;1.319;0;6;0;8;234;1.333;217,14
102;Luxemburgo ;24/03/2020;1.085;0;6;0;8;224;1.099;179,02
102;Luxemburgo ;23/03/2020;861;0;6;0;8;77;875;142,53
102;Luxemburgo ;22/03/2020;784;6;6;0;8;128;798;129,99
102;Luxemburgo ;21/03/2020;662;;;4;8;186;670;109,14
102;Luxemburgo ;20/03/2020;480;;;0;4;149;484;78,84
102;Luxemburgo ;19/03/2020;331;;;2;4;132;335;54,57
102;Luxemburgo ;18/03/2020;201;;;1;2;63;203;33,07
102;Luxemburgo ;17/03/2020;139;;;0;1;63;140;22,81
102;Luxemburgo ;16/03/2020;76;;;0;1;18;77;12,54
102;Luxemburgo ;15/03/2020;58;;;0;1;8;59;9,61
102;Luxemburgo ;14/03/2020;50;;;1;1;17;51;8,31
102;Luxemburgo ;13/03/2020;34;;;;;15;34;5,54
102;Luxemburgo ;12/03/2020;19;;;;;12;19;3,09
102;Luxemburgo ;11/03/2020;7;;;;;2;7;1,14
102;Luxemburgo ;10/03/2020;5;;;;;2;5;0,81
102;Luxemburgo ;09/03/2020;3;;;;;0;3;0,49
102;Luxemburgo ;08/03/2020;3;;;;;1;3;0,49
102;Luxemburgo ;07/03/2020;2;;;;;0;2;0,33
102;Luxemburgo ;06/03/2020;2;;;;;1;2;0,33
102;Luxemburgo ;05/03/2020;1;;;;;0;1;0,16
102;Luxemburgo ;04/03/2020;1;;;;;0;1;0,16
102;Luxemburgo ;03/03/2020;1;;;;;0;1;0,16
102;Luxemburgo ;02/03/2020;1;;;;;0;1;0,16
102;Luxemburgo ;01/03/2020;1;;;;;0;1;0,16
102;Luxemburgo ;29/02/2020;1;;;;;1;1;0,16
103;Letonia ;01/04/2020;445;0;1;;;48;446;23,23
103;Letonia ;31/03/2020;397;0;1;;;22;398;20,73
103;Letonia ;30/03/2020;375;0;1;;;29;376;19,58
103;Letonia ;29/03/2020;346;0;1;;;42;347;18,07
103;Letonia ;28/03/2020;304;0;1;0;0;25;305;15,89
103;Letonia ;27/03/2020;279;0;1;0;0;36;280;14,58
103;Letonia ;26/03/2020;243;0;1;0;0;23;244;12,71
103;Letonia ;25/03/2020;220;0;1;0;0;24;221;11,51
103;Letonia ;24/03/2020;196;0;1;0;0;17;197;10,26
103;Letonia ;23/03/2020;179;0;1;;0;41;180;9,38
103;Letonia ;22/03/2020;138;0;1;;;15;139;7,24
103;Letonia ;21/03/2020;123;0;1;;;13;124;6,46
103;Letonia ;20/03/2020;110;0;1;;;25;111;5,78
103;Letonia ;19/03/2020;85;0;1;;;15;86;4,48
103;Letonia ;18/03/2020;70;0;1;;;22;71;3,70
103;Letonia ;17/03/2020;48;0;1;;;15;49;2,55
103;Letonia ;16/03/2020;33;0;1;;;4;34;1,77
103;Letonia ;15/03/2020;29;0;1;;;4;30;1,56
103;Letonia ;14/03/2020;25;0;1;;;9;26;1,35
103;Letonia ;13/03/2020;16;0;1;;;7;17;0,89
103;Letonia ;12/03/2020;9;0;1;;;0;10;0,52
103;Letonia ;11/03/2020;9;0;1;;;2;10;0,52
103;Letonia ;10/03/2020;7;1;1;;;2;8;0,42
103;Letonia ;09/03/2020;6;;;;;4;6;0,31
103;Letonia ;08/03/2020;2;;;;;1;2;0,10
103;Letonia ;07/03/2020;1;;;;;0;1;0,05
103;Letonia ;06/03/2020;1;;;;;0;1;0,05
103;Letonia ;05/03/2020;1;;;;;0;1;0,05
103;Letonia ;04/03/2020;1;;;;;0;1;0,05
103;Letonia ;03/03/2020;1;;;;;0;1;0,05
103;Letonia ;02/03/2020;1;;;;;1;1;0,05
104;Libia ;01/04/2020;10;;;;;0;10;0,15
104;Libia ;31/03/2020;9;1;1;;;2;10;0,15
104;Libia ;30/03/2020;8;;;;;0;8;0,12
104;Libia ;29/03/2020;8;;;;;5;8;0,12
104;Libia ;28/03/2020;3;0;0;0;0;2;3;0,04
104;Libia ;27/03/2020;1;0;0;0;0;0;1;0,01
104;Libia ;26/03/2020;1;0;0;0;0;0;1;0,01
104;Libia ;25/03/2020;1;0;0;0;0;0;1;0,01
104;Libia ;24/03/2020;1;;0;;0;1;1;0,01
105;Marruecos ;01/04/2020;586;5;29;3;39;37;654;1,86
105;Marruecos ;31/03/2020;557;9;24;3;36;61;617;1,75
105;Marruecos ;30/03/2020;508;2;15;7;33;77;556;1,58
105;Marruecos ;29/03/2020;440;2;13;1;26;77;479;1,36
105;Marruecos ;28/03/2020;366;0;11;2;25;57;402;1,14
105;Marruecos ;27/03/2020;311;3;11;12;23;70;345;0,98
105;Marruecos ;26/03/2020;256;1;8;5;11;50;275;0,78
105;Marruecos ;25/03/2020;212;1;7;1;6;55;225;0,64
105;Marruecos ;24/03/2020;159;3;6;1;5;27;170;0,48
105;Marruecos ;23/03/2020;136;0;3;0;4;28;143;0,41
105;Marruecos ;22/03/2020;108;0;3;1;4;19;115;0,33
105;Marruecos ;21/03/2020;90;2;3;0;3;19;96;0,27
105;Marruecos ;20/03/2020;73;0;1;1;3;14;77;0,22
105;Marruecos ;19/03/2020;60;0;1;0;2;14;63;0,18
105;Marruecos ;18/03/2020;46;0;1;0;2;11;49;0,14
105;Marruecos ;17/03/2020;35;0;1;1;2;9;38;0,11
105;Marruecos ;16/03/2020;27;0;1;0;1;1;29;0,08
105;Marruecos ;15/03/2020;26;0;1;0;1;11;28;0,08
105;Marruecos ;14/03/2020;15;0;1;0;1;10;17;0,05
105;Marruecos ;13/03/2020;5;1;1;0;1;1;7;0,02
105;Marruecos ;12/03/2020;5;;;0;1;1;6;0,02
105;Marruecos ;11/03/2020;4;;;0;1;2;5;0,01
105;Marruecos ;10/03/2020;2;;;1;1;1;3;0,01
105;Marruecos ;09/03/2020;2;;;;;0;2;0,01
105;Marruecos ;08/03/2020;2;;;;;0;2;0,01
105;Marruecos ;07/03/2020;2;;;;;0;2;0,01
105;Marruecos ;06/03/2020;2;;;;;0;2;0,01
105;Marruecos ;05/03/2020;2;;;;;1;2;0,01
105;Marruecos ;04/03/2020;1;;;;;0;1;0
105;Marruecos ;03/03/2020;1;;;;;0;1;0
105;Marruecos ;02/03/2020;1;;;;;1;1;0
106;Mónaco ;01/04/2020;52;0;2;0;1;3;55;143,60
106;Mónaco ;31/03/2020;49;1;2;0;1;3;52;135,77
106;Mónaco ;30/03/2020;47;0;1;0;1;3;49;127,94
106;Mónaco ;29/03/2020;44;0;1;1;1;4;46;120,10
106;Mónaco ;28/03/2020;41;0;1;0;0;0;42;109,66
106;Mónaco ;27/03/2020;41;0;1;0;0;9;42;109,66
106;Mónaco ;26/03/2020;32;0;1;0;0;2;33;86,16
106;Mónaco ;25/03/2020;30;0;1;0;0;8;31;80,94
106;Mónaco ;24/03/2020;22;0;1;0;0;0;23;60,05
106;Mónaco ;23/03/2020;22;0;1;;0;0;23;60,05
106;Mónaco ;22/03/2020;22;1;1;;;12;23;60,05
106;Mónaco ;21/03/2020;11;;;;;0;11;28,72
106;Mónaco ;20/03/2020;11;;;;;4;11;28,72
106;Mónaco ;19/03/2020;7;;;;;0;7;18,28
106;Mónaco ;18/03/2020;7;;;;;0;7;18,28
106;Mónaco ;17/03/2020;7;;;;;0;7;18,28
106;Mónaco ;16/03/2020;7;;;;;5;7;18,28
106;Mónaco ;15/03/2020;2;;;;;0;2;5,22
106;Mónaco ;14/03/2020;2;;;;;0;2;5,22
106;Mónaco ;13/03/2020;2;;;;;0;2;5,22
106;Mónaco ;12/03/2020;2;;;;;1;2;5,22
106;Mónaco ;11/03/2020;1;;;;;0;1;2,61
106;Mónaco ;10/03/2020;1;;;;;0;1;2,61
106;Mónaco ;09/03/2020;1;;;;;0;1;2,61
106;Mónaco ;08/03/2020;1;;;;;0;1;2,61
106;Mónaco ;07/03/2020;1;;;;;0;1;2,61
106;Mónaco ;06/03/2020;1;;;;;0;1;2,61
106;Mónaco ;05/03/2020;1;;;;;0;1;2,61
106;Mónaco ;04/03/2020;1;;;;;0;1;2,61
106;Mónaco ;03/03/2020;1;;;;;0;1;2,61
106;Mónaco ;02/03/2020;1;;;;;0;1;2,61
106;Mónaco ;01/03/2020;1;;;;;0;1;2,61
106;Mónaco ;29/02/2020;1;;;;;1;1;2,61
107;Moldavia ;01/04/2020;395;5;23;1;5;70;423;11,94
107;Moldavia ;31/03/2020;331;3;18;2;4;55;353;9,96
107;Moldavia ;30/03/2020;281;13;15;0;2;35;298;8,41
107;Moldavia ;29/03/2020;259;0;2;0;2;32;263;7,42
107;Moldavia ;28/03/2020;227;0;2;0;2;32;231;6,52
107;Moldavia ;27/03/2020;195;0;2;1;2;22;199;5,62
107;Moldavia ;26/03/2020;174;0;2;0;1;28;177;4,99
107;Moldavia ;25/03/2020;146;0;2;0;1;24;149;4,20
107;Moldavia ;24/03/2020;122;1;2;0;1;16;125;3,53
107;Moldavia ;23/03/2020;107;0;1;0;1;15;109;3,08
107;Moldavia ;22/03/2020;92;0;1;0;1;14;94;2,65
107;Moldavia ;21/03/2020;78;0;1;0;1;14;80;2,26
107;Moldavia ;20/03/2020;64;0;1;0;1;17;66;1,86
107;Moldavia ;19/03/2020;47;0;1;0;1;19;49;1,38
107;Moldavia ;18/03/2020;28;0;1;1;1;0;30;0,85
107;Moldavia ;17/03/2020;29;1;1;;;7;30;0,85
107;Moldavia ;16/03/2020;23;;;;;0;23;0,65
107;Moldavia ;15/03/2020;23;;;;;11;23;0,65
107;Moldavia ;14/03/2020;12;;;;;6;12;0,34
107;Moldavia ;13/03/2020;6;;;;;3;6;0,17
107;Moldavia ;12/03/2020;3;;;;;0;3;0,08
107;Moldavia ;11/03/2020;3;;;;;0;3;0,08
107;Moldavia ;10/03/2020;3;;;;;2;3;0,08
107;Moldavia ;09/03/2020;1;;;;;0;1;0,03
107;Moldavia ;08/03/2020;1;;;;;1;1;0,03
108;Montenegro ;01/04/2020;121;;;0;2;14;123;19,77
108;Montenegro ;31/03/2020;107;;;1;2;18;109;17,52
108;Montenegro ;30/03/2020;90;;;0;1;6;91;14,63
108;Montenegro ;29/03/2020;84;;;0;1;1;85;13,66
108;Montenegro ;28/03/2020;83;0;0;0;1;2;84;13,50
108;Montenegro ;27/03/2020;81;0;0;0;1;13;82;13,18
108;Montenegro ;26/03/2020;68;0;0;0;1;17;69;11,09
108;Montenegro ;25/03/2020;51;0;0;0;1;5;52;8,36
108;Montenegro ;24/03/2020;46;0;0;0;1;20;47;7,55
108;Montenegro ;23/03/2020;26;;0;1;1;6;27;4,34
108;Montenegro ;22/03/2020;21;;;;;7;21;3,38
108;Montenegro ;21/03/2020;14;;;;;0;14;2,25
108;Montenegro ;20/03/2020;14;;;;;11;14;2,25
108;Montenegro ;19/03/2020;3;;;;;1;3;0,48
108;Montenegro ;18/03/2020;2;;;;;0;2;0,32
108;Montenegro ;17/03/2020;2;;;;;2;2;0,32
109;Madagascar ;01/04/2020;57;;;;;0;57;0,22
109;Madagascar ;31/03/2020;57;;;;;14;57;0,22
109;Madagascar ;30/03/2020;43;;;;;4;43;0,16
109;Madagascar ;29/03/2020;39;;;;;13;39;0,15
109;Madagascar ;28/03/2020;26;0;0;0;0;0;26;0,10
109;Madagascar ;27/03/2020;26;0;0;0;0;3;26;0,10
109;Madagascar ;26/03/2020;23;0;0;0;0;4;23;0,09
109;Madagascar ;25/03/2020;19;0;0;0;0;2;19;0,07
109;Madagascar ;24/03/2020;17;0;0;0;0;5;17;0,06
109;Madagascar ;23/03/2020;12;;0;;0;9;12;0,05
109;Madagascar ;22/03/2020;3;;;;;0;3;0,01
109;Madagascar ;21/03/2020;3;;;;;0;3;0,01
109;Madagascar ;20/03/2020;3;;;;;3;3;0,01
110;Macedonia del Norte ;01/04/2020;326;5;17;2;11;25;354;17,04
110;Macedonia del Norte ;31/03/2020;308;0;12;2;9;44;329;15,84
110;Macedonia del Norte ;30/03/2020;266;9;12;1;7;26;285;13,72
110;Macedonia del Norte ;29/03/2020;250;0;3;2;6;18;259;12,47
110;Macedonia del Norte ;28/03/2020;234;0;3;1;4;22;241;11,60
110;Macedonia del Norte ;27/03/2020;213;0;3;0;3;18;219;10,54
110;Macedonia del Norte ;26/03/2020;195;2;3;0;3;24;201;9,68
110;Macedonia del Norte ;25/03/2020;173;0;1;1;3;29;177;8,52
110;Macedonia del Norte ;24/03/2020;145;0;1;0;2;12;148;7,13
110;Macedonia del Norte ;23/03/2020;133;0;1;1;2;21;136;6,55
110;Macedonia del Norte ;22/03/2020;113;0;1;1;1;30;115;5,54
110;Macedonia del Norte ;21/03/2020;84;0;1;;;18;85;4,09
110;Macedonia del Norte ;20/03/2020;66;0;1;;;19;67;3,23
110;Macedonia del Norte ;19/03/2020;47;0;1;;;13;48;2,31
110;Macedonia del Norte ;18/03/2020;34;0;1;;;9;35;1,69
110;Macedonia del Norte ;17/03/2020;25;0;1;;;8;26;1,25
110;Macedonia del Norte ;16/03/2020;17;0;1;;;4;18;0,87
110;Macedonia del Norte ;15/03/2020;13;0;1;;;0;14;0,67
110;Macedonia del Norte ;14/03/2020;13;0;1;;;0;14;0,67
110;Macedonia del Norte ;13/03/2020;13;1;1;;;7;14;0,67
110;Macedonia del Norte ;12/03/2020;7;;;;;0;7;0,34
110;Macedonia del Norte ;11/03/2020;7;;;;;0;7;0,34
110;Macedonia del Norte ;10/03/2020;7;;;;;4;7;0,34
110;Macedonia del Norte ;09/03/2020;3;;;;;0;3;0,14
110;Macedonia del Norte ;08/03/2020;3;;;;;0;3;0,14
110;Macedonia del Norte ;07/03/2020;3;;;;;0;3;0,14
110;Macedonia del Norte ;06/03/2020;3;;;;;2;3;0,14
110;Macedonia del Norte ;05/03/2020;1;;;;;0;1;0,05
110;Macedonia del Norte ;04/03/2020;1;;;;;0;1;0,05
110;Macedonia del Norte ;03/03/2020;1;;;;;0;1;0,05
110;Macedonia del Norte ;02/03/2020;1;;;;;0;1;0,05
110;Macedonia del Norte ;01/03/2020;1;;;;;0;1;0,05
110;Macedonia del Norte ;29/02/2020;1;;;;;0;1;0,05
110;Macedonia del Norte ;28/02/2020;1;;;;;0;1;0,05
110;Macedonia del Norte ;27/02/2020;1;;;;;0;1;0,05
110;Macedonia del Norte ;26/02/2020;1;;;;;1;1;0,05
111;Malí ;01/04/2020;28;;;1;3;3;31;0,16
111;Malí ;31/03/2020;26;;;0;2;3;28;0,15
111;Malí ;30/03/2020;23;;;1;2;7;25;0,13
111;Malí ;29/03/2020;17;;;1;1;0;18;0,09
111;Malí ;28/03/2020;18;0;0;0;0;7;18;0,09
111;Malí ;27/03/2020;11;0;0;0;0;7;11;0,06
111;Malí ;26/03/2020;4;0;0;0;0;2;4;0,02
111;Malí ;25/03/2020;2;;0;;0;2;2;0,01
113;Mongolia ;01/04/2020;12;0;2;;;2;14;0,44
113;Mongolia ;31/03/2020;10;0;2;;;0;12;0,38
113;Mongolia ;30/03/2020;10;2;2;;;0;12;0,38
113;Mongolia ;29/03/2020;12;;;;;0;12;0,38
113;Mongolia ;28/03/2020;12;0;0;0;0;1;12;0,38
113;Mongolia ;27/03/2020;11;0;0;0;0;0;11;0,35
113;Mongolia ;26/03/2020;11;0;0;0;0;1;11;0,35
